Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-04-17,Nice,Lorient,H,15,6,2,1,10,12,5,1,2,1,0,0
2022-04-17,Metz,Clermont,D,4,26,2,4,15,11,0,9,1,1,1,0
2022-04-17,Montpellier,Reims,D,14,15,3,9,9,12,9,6,0,3,0,0
2022-04-17,Nantes,Angers,D,24,10,7,3,12,10,14,5,4,1,0,0
2022-04-17,Lyon,Bordeaux,H,15,17,9,5,8,13,3,5,0,0,0,0
2022-04-17,Paris SG,Marseille,H,7,3,3,1,16,12,3,4,6,1,0,0
2022-04-17,Troyes,Strasbourg,D,11,12,3,4,12,19,5,9,1,2,0,0
2022-04-20,Brest,Lyon,H,9,18,3,5,15,12,2,2,2,2,0,0
2022-04-20,Strasbourg,Rennes,H,13,10,5,3,16,11,2,7,1,2,0,0
2022-04-20,Marseille,Nantes,H,19,4,5,3,10,15,7,3,2,5,0,1
2022-04-20,Lens,Montpellier,H,12,9,5,4,11,10,5,3,1,0,0,0
2022-04-20,Angers,Paris SG,A,8,15,1,8,5,10,3,7,1,2,0,1
2022-04-20,Monaco,Nice,H,17,15,7,2,19,11,7,10,5,2,0,0
2022-04-20,Lorient,Metz,H,15,20,5,5,13,17,10,12,2,2,0,0
2022-04-20,Bordeaux,St Etienne,D,11,9,7,2,17,18,5,4,5,6,0,0
2022-04-20,Troyes,Clermont,A,16,3,3,1,11,15,5,2,3,6,1,1
2022-04-20,Reims,Lille,H,10,20,4,5,13,8,5,2,1,1,0,0
2022-04-23,Lyon,Montpellier,H,27,11,13,7,13,10,8,2,2,2,0,0
2022-04-23,St Etienne,Monaco,A,8,12,4,6,11,19,1,1,2,3,0,0
2022-04-23,Paris SG,Lens,D,18,8,7,3,17,12,4,3,4,2,0,1
2022-04-24,Rennes,Lorient,H,10,12,7,2,10,10,2,4,1,0,1,0
2022-04-24,Clermont,Angers,D,12,9,6,5,10,21,4,4,0,6,0,1
2022-04-24,Metz,Brest,A,10,16,0,3,16,17,4,7,4,0,2,0
2022-04-24,Nantes,Bordeaux,H,15,20,6,7,12,15,6,4,1,1,0,0
2022-04-24,Nice,Troyes,H,18,9,3,3,18,11,7,3,0,1,0,0
2022-04-24,Lille,Strasbourg,H,11,11,3,3,18,18,4,6,2,3,0,0
2022-04-24,Reims,Marseille,A,10,14,3,3,14,7,3,4,1,1,0,0
2022-04-29,Strasbourg,Paris SG,D,14,14,2,6,15,6,2,5,3,3,0,0
2022-04-30,Rennes,St Etienne,H,13,8,3,3,11,15,4,3,1,4,0,0
2022-04-30,Lens,Nantes,D,20,13,5,5,7,11,6,5,0,5,1,0
2022-05-01,Brest,Clermont,H,8,16,4,7,7,16,5,13,2,2,1,0
2022-05-01,Lorient,Reims,A,20,12,8,2,15,13,7,3,2,1,0,0
2022-05-01,Monaco,Angers,H,15,11,7,5,14,12,8,5,2,2,0,0
2022-05-01,Montpellier,Metz,D,18,17,6,5,9,15,8,1,2,3,0,0
2022-05-01,Bordeaux,Nice,A,5,14,1,3,10,12,2,5,1,2,0,0
2022-05-01,Marseille,Lyon,A,9,12,2,5,5,13,3,6,2,1,0,0
2022-05-01,Troyes,Lille,H,9,10,5,1,9,13,1,4,0,4,0,2
2022-05-06,Lille,Monaco,A,15,9,5,3,10,8,3,5,4,1,0,0
2022-05-07,Brest,Strasbourg,A,7,14,2,5,5,15,5,5,1,2,0,0
2022-05-08,Paris SG,Troyes,D,17,9,7,3,10,19,7,4,1,2,0,0
2022-05-08,Metz,Lyon,H,15,17,8,5,19,8,3,7,3,2,0,1
2022-05-08,Angers,Bordeaux,H,13,7,8,3,14,18,6,3,1,5,0,0
2022-05-08,Clermont,Montpellier,H,12,10,4,2,10,15,5,3,2,4,0,0
2022-05-08,Reims,Lens,A,7,21,2,5,12,9,3,10,1,2,0,0
2022-05-08,Lorient,Marseille,A,7,9,0,6,22,10,4,8,1,1,0,0
2022-05-11,Nice,St Etienne,H,14,12,7,6,10,13,2,2,2,3,0,0
2022-05-11,Nantes,Rennes,H,9,17,3,5,13,9,5,5,2,1,0,0
2022-05-14,Bordeaux,Lorient,D,14,13,1,2,10,11,3,1,4,4,1,0
2022-05-14,Lyon,Nantes,H,17,17,6,6,12,10,5,6,1,0,0,0
2022-05-14,Metz,Angers,H,7,11,2,4,18,17,1,4,3,1,0,0
2022-05-14,Monaco,Brest,H,25,10,9,5,10,12,10,5,2,1,0,0
2022-05-14,Montpellier,Paris SG,A,10,15,3,9,9,7,0,2,2,4,0,0
2022-05-14,Nice,Lille,A,16,9,6,5,11,9,10,3,2,3,0,0
2022-05-14,Rennes,Marseille,H,12,8,4,0,14,8,6,1,1,2,0,0
2022-05-14,St Etienne,Reims,A,16,17,7,7,8,9,3,2,1,0,0,0
2022-05-14,Strasbourg,Clermont,H,11,11,6,3,13,9,3,2,1,2,0,0
2022-05-14,Troyes,Lens,A,6,15,2,9,9,9,5,7,1,2,0,0
2022-05-21,Angers,Montpellier,H,19,14,3,1,17,12,4,3,1,4,0,0
2022-05-21,Brest,Bordeaux,A,11,15,7,7,10,12,10,1,1,0,0,0
2022-05-21,Clermont,Lyon,A,18,21,3,5,10,15,10,4,2,2,0,0
2022-05-21,Lens,Monaco,D,28,12,10,5,5,7,10,8,2,3,0,0
2022-05-21,Lorient,Troyes,D,17,8,6,3,18,10,6,4,2,2,0,1
2022-05-21,Lille,Rennes,D,13,13,4,3,12,0,7,4,2,2,0,0
2022-05-21,Nantes,St Etienne,D,12,13,5,3,8,9,5,5,2,0,0,0
2022-05-21,Paris SG,Metz,H,27,4,12,1,7,12,4,2,1,2,0,1
2022-05-21,Marseille,Strasbourg,H,17,10,11,4,11,16,7,3,2,1,0,0
2022-05-21,Reims,Nice,A,5,17,4,6,8,14,2,7,0,2,0,0
2022-08-05,Lyon,Ajaccio,H,11,8,6,4,10,18,4,3,1,6,1,1
2022-08-06,Strasbourg,Monaco,A,11,24,7,11,18,15,3,7,0,2,0,0
2022-08-06,Clermont,Paris SG,A,7,18,1,12,13,13,0,6,2,1,0,0
2022-08-07,Toulouse,Nice,D,6,11,4,4,10,8,6,3,1,2,0,0
2022-08-07,Angers,Nantes,D,16,14,6,4,15,13,3,6,3,3,0,0
2022-08-07,Lens,Brest,H,17,6,7,4,16,14,6,3,2,4,0,0
2022-08-07,Lille,Auxerre,H,16,10,7,2,10,9,7,2,2,1,0,0
2022-08-07,Montpellier,Troyes,H,17,15,6,10,13,10,3,6,1,0,0,0
2022-08-07,Rennes,Lorient,A,21,8,6,2,11,5,7,2,3,1,0,0
2022-08-07,Marseille,Reims,H,16,16,6,6,14,10,6,7,2,0,0,0
2022-08-12,Nantes,Lille,D,10,16,1,5,14,10,5,11,1,4,0,0
2022-08-13,Paris SG,Montpellier,H,20,7,10,4,15,18,11,0,2,1,0,0
2022-08-13,Monaco,Rennes,D,12,24,4,8,6,11,1,6,0,3,1,0
2022-08-14,Ajaccio,Lens,D,9,12,2,3,16,18,1,3,5,2,0,0
2022-08-14,Auxerre,Angers,D,11,11,4,2,10,16,4,5,5,3,1,0
2022-08-14,Reims,Clermont,A,9,10,6,5,18,8,1,6,3,3,1,0
2022-08-14,Troyes,Toulouse,A,12,10,2,4,14,19,6,6,2,1,0,0
2022-08-14,Nice,Strasbourg,D,13,9,3,5,7,13,7,3,1,4,0,0
2022-08-14,Brest,Marseille,D,17,5,5,2,10,15,7,5,1,4,0,0
2022-08-19,Lyon,Troyes,H,16,4,8,1,9,7,4,5,0,1,0,0
2022-08-20,Monaco,Lens,A,12,14,5,6,18,13,3,5,4,0,1,0
2022-08-20,Marseille,Nantes,H,16,12,5,3,15,6,7,4,5,1,1,0
2022-08-21,Rennes,Ajaccio,H,16,10,7,3,13,11,4,8,5,2,2,0
2022-08-21,Toulouse,Lorient,D,16,14,8,4,14,10,3,6,2,1,0,0
2022-08-21,Montpellier,Auxerre,A,13,7,7,2,10,13,7,2,1,3,2,2
2022-08-21,Lille,Paris SG,A,16,16,10,9,13,8,2,4,2,1,0,0
2022-08-21,Angers,Brest,A,7,11,5,7,9,10,3,6,2,0,1,0
2022-08-21,Strasbourg,Reims,D,12,12,3,6,12,16,5,4,1,4,0,0
2022-08-21,Clermont,Nice,H,7,13,2,4,4,21,3,6,1,2,0,2
2022-08-26,Ajaccio,Lille,A,13,7,2,4,13,13,6,0,3,2,0,0
2022-08-27,Auxerre,Strasbourg,H,7,14,3,4,4,6,2,5,0,1,0,0
2022-08-27,Lens,Rennes,H,17,12,4,6,15,13,7,2,0,1,0,0
2022-08-28,Nantes,Toulouse,H,16,9,8,3,11,9,4,5,0,3,0,0
2022-08-28,Paris SG,Monaco,D,18,4,5,3,12,15,4,3,4,4,0,0
2022-08-28,Reims,Lyon,D,8,18,5,5,12,12,2,7,1,1,1,0
2022-08-28,Lorient,Clermont,H,22,9,9,2,12,9,3,4,1,3,0,1
2022-08-28,Nice,Marseille,A,16,13,2,4,7,15,7,5,1,1,0,0
2022-08-28,Troyes,Angers,H,25,7,11,3,8,12,8,3,2,3,0,1
2022-08-28,Brest,Montpellier,A,6,14,0,8,15,16,5,4,0,2,1,0
2022-08-31,Angers,Reims,A,10,11,3,5,9,15,4,3,1,6,0,1
2022-08-31,Lyon,Auxerre,H,20,6,8,2,13,13,9,3,0,2,0,0
2022-08-31,Monaco,Troyes,A,8,19,6,11,13,11,8,6,3,1,1,0
2022-08-31,Montpellier,Ajaccio,H,9,15,4,0,9,17,3,8,2,4,1,1
2022-08-31,Strasbourg,Nantes,D,5,12,2,3,13,18,3,6,0,3,0,0
2022-08-31,Lens,Lorient,H,15,10,8,3,10,6,4,5,1,3,0,0
2022-08-31,Lille,Nice,A,18,3,6,2,15,21,6,3,1,4,0,0
2022-08-31,Marseille,Clermont,H,21,3,7,0,16,12,7,1,2,2,0,0
2022-08-31,Rennes,Brest,H,16,7,9,2,11,6,7,3,2,0,0,0
2022-08-31,Toulouse,Paris SG,A,14,20,7,13,10,7,3,9,1,0,0,0
2022-09-03,Nantes,Paris SG,A,10,19,1,7,6,12,1,7,1,4,1,0
2022-09-03,Auxerre,Marseille,A,8,15,2,7,8,14,4,1,1,1,0,0
2022-09-03,Lyon,Angers,H,16,8,9,3,5,9,13,3,2,1,0,0
2022-09-04,Nice,Monaco,A,12,14,5,2,10,12,3,6,2,1,0,0
2022-09-04,Troyes,Rennes,D,9,19,1,6,13,22,3,5,2,2,1,0
2022-09-04,Reims,Lens,D,17,20,4,4,9,11,4,4,2,2,0,1
2022-09-04,Brest,Strasbourg,D,11,10,2,3,15,9,7,3,3,1,0,1
2022-09-04,Ajaccio,Lorient,A,16,7,3,4,16,12,3,3,4,1,0,0
2022-09-04,Montpellier,Lille,A,4,26,2,7,8,11,1,9,0,4,1,0
2022-09-04,Clermont,Toulouse,H,12,14,3,4,14,12,4,6,4,1,0,0
2022-09-07,Lorient,Lyon,H,11,15,6,7,8,18,1,6,1,3,0,0
2022-09-09,Lens,Troyes,H,12,7,3,2,16,10,9,1,2,1,0,0
2022-09-10,Marseille,Lille,H,14,7,7,3,22,17,4,3,5,1,0,0
2022-09-10,Paris SG,Brest,H,13,6,4,3,13,16,3,5,4,2,0,0
2022-09-11,Strasbourg,Clermont,D,12,10,4,4,20,15,3,5,4,2,1,0
2022-09-11,Ajaccio,Nice,A,9,12,3,3,9,11,2,3,1,5,0,0
2022-09-11,Angers,Montpellier,H,11,7,5,2,15,12,2,5,2,4,0,0
2022-09-11,Lorient,Nantes,H,13,9,5,4,9,17,2,5,2,3,0,0
2022-09-11,Toulouse,Reims,H,14,11,3,1,17,11,4,6,2,2,0,1
2022-09-11,Rennes,Auxerre,H,12,7,9,3,11,9,2,1,1,0,0,0
2022-09-11,Monaco,Lyon,H,11,20,4,6,12,9,1,6,1,2,0,0
2022-09-16,Auxerre,Lorient,A,17,12,5,8,13,11,9,5,3,1,0,0
2022-09-17,Montpellier,Strasbourg,H,10,8,4,2,11,20,8,6,4,4,0,0
2022-09-17,Lille,Toulouse,H,10,14,4,5,20,14,5,7,2,0,0,0
2022-09-18,Reims,Monaco,A,9,20,2,11,14,16,5,4,3,3,1,0
2022-09-18,Lyon,Paris SG,A,12,15,3,8,14,4,3,7,0,2,0,0
2022-09-18,Nantes,Lens,D,12,8,4,2,14,14,3,7,1,1,0,0
2022-09-18,Brest,Ajaccio,A,8,6,4,4,13,12,6,2,2,2,0,0
2022-09-18,Marseille,Rennes,D,15,12,4,4,13,13,11,7,3,4,0,0
2022-09-18,Clermont,Troyes,A,14,9,2,4,8,15,5,1,0,3,0,0
2022-09-18,Nice,Angers,A,18,16,5,3,9,11,5,4,0,4,1,1
2022-09-30,Angers,Marseille,A,16,15,5,7,9,14,6,3,0,0,0,0
2022-10-01,Strasbourg,Rennes,A,9,17,3,7,9,13,1,5,0,2,1,0
2022-10-01,Paris SG,Nice,H,12,4,4,1,16,9,4,0,1,1,0,0
2022-10-02,Lorient,Lille,H,7,20,4,4,13,14,0,14,3,3,1,0
2022-10-02,Ajaccio,Clermont,A,12,7,3,3,13,10,4,4,3,3,0,0
2022-10-02,Auxerre,Brest,D,11,9,3,2,15,18,0,6,4,4,1,0
2022-10-02,Toulouse,Montpellier,H,12,23,6,6,13,6,3,12,5,4,1,0
2022-10-02,Troyes,Reims,D,19,5,6,2,13,13,10,2,4,2,0,1
2022-10-02,Monaco,Nantes,H,10,7,6,2,8,10,7,7,0,1,0,0
2022-10-02,Lens,Lyon,H,21,4,6,0,19,16,6,2,2,2,0,0
2022-10-07,Lyon,Toulouse,D,19,5,8,2,13,11,4,5,2,2,0,0
2022-10-08,Reims,Paris SG,D,24,11,4,3,20,12,7,3,3,5,0,1
2022-10-08,Marseille,Ajaccio,A,10,6,2,1,17,18,11,2,0,2,0,0
2022-10-09,Angers,Strasbourg,A,14,15,8,7,16,14,6,6,1,1,0,0
2022-10-09,Brest,Lorient,A,12,14,4,5,14,13,7,8,3,1,0,0
2022-10-09,Clermont,Auxerre,H,10,14,6,5,4,17,4,4,0,0,0,0
2022-10-09,Nice,Troyes,H,14,17,6,6,8,9,5,5,1,1,0,0
2022-10-09,Rennes,Nantes,H,14,8,4,3,13,14,4,3,1,0,1,0
2022-10-09,Lille,Lens,H,12,10,6,3,19,15,5,9,3,5,0,0
2022-10-09,Montpellier,Monaco,A,11,11,1,7,13,16,7,2,2,3,0,0
2022-10-14,Strasbourg,Lille,A,12,10,1,7,12,17,3,0,3,1,0,0
2022-10-15,Lorient,Reims,D,10,7,3,2,10,17,2,2,1,3,0,2
2022-10-15,Lens,Montpellier,H,17,8,5,1,12,10,4,5,2,2,0,0
2022-10-16,Monaco,Clermont,D,6,21,4,7,8,11,3,4,2,4,1,0
2022-10-16,Troyes,Ajaccio,D,9,15,2,7,8,14,3,5,2,1,0,0
2022-10-16,Paris SG,Marseille,H,23,18,8,7,9,16,7,6,1,0,0,1
2022-10-16,Nantes,Brest,H,17,11,6,2,12,10,7,5,0,2,0,0
2022-10-16,Auxerre,Nice,D,11,9,3,2,11,3,2,6,0,0,0,0
2022-10-16,Toulouse,Angers,H,14,13,7,6,12,15,2,8,3,2,0,0
2022-10-16,Rennes,Lyon,H,14,7,5,5,13,14,3,2,2,2,0,0
2022-10-21,Ajaccio,Paris SG,A,8,11,1,6,13,13,3,8,0,1,0,0
2022-10-22,Montpellier,Lyon,A,10,21,4,10,9,18,4,7,2,2,1,1
2022-10-22,Marseille,Lens,A,13,12,3,4,19,20,7,3,3,3,0,0
2022-10-23,Clermont,Brest,A,14,19,4,11,10,17,7,4,4,1,0,0
2022-10-23,Reims,Auxerre,H,19,10,10,2,13,12,8,2,4,0,0,0
2022-10-23,Toulouse,Strasbourg,D,17,11,6,5,14,8,6,6,2,1,1,0
2022-10-23,Troyes,Lorient,D,13,21,4,5,8,9,3,6,2,0,0,0
2022-10-23,Nice,Nantes,D,11,11,5,4,9,9,7,3,3,4,0,2
2022-10-23,Lille,Monaco,H,20,9,7,6,8,10,6,6,1,2,0,0
2022-10-23,Angers,Rennes,A,7,14,2,5,9,11,5,6,2,2,0,0
2022-10-28,Lens,Toulouse,H,13,9,8,0,12,13,6,8,2,1,0,0
2022-10-29,Paris SG,Troyes,H,19,16,11,5,9,12,8,4,0,3,0,0
2022-10-29,Strasbourg,Marseille,D,12,13,5,5,14,11,3,0,0,2,0,0
2022-10-30,Lorient,Nice,A,14,16,8,5,7,7,8,3,0,1,0,0
2022-10-30,Rennes,Montpellier,H,14,8,3,3,15,12,3,4,1,2,0,0
2022-10-30,Lyon,Lille,H,6,15,3,5,11,15,3,6,3,1,0,0
2022-10-30,Brest,Reims,D,12,11,4,3,15,13,5,5,1,1,0,0
2022-10-30,Monaco,Angers,H,8,8,5,4,18,15,7,0,3,3,0,0
2022-10-30,Nantes,Clermont,D,13,10,4,6,15,9,2,2,0,2,0,0
2022-10-30,Auxerre,Ajaccio,H,18,5,5,1,13,12,5,5,1,1,1,1
2022-11-04,Troyes,Auxerre,D,21,13,6,2,9,10,10,5,2,0,0,0
2022-11-05,Ajaccio,Strasbourg,H,12,9,7,5,15,20,4,3,0,4,1,0
2022-11-05,Angers,Lens,A,6,12,3,4,16,6,3,4,1,2,0,0
2022-11-06,Lorient,Paris SG,A,9,15,2,8,10,9,5,8,1,1,0,0
2022-11-06,Clermont,Montpellier,D,16,7,7,3,14,17,5,1,1,2,0,0
2022-11-06,Nice,Brest,H,14,12,9,2,6,11,2,6,1,1,0,0
2022-11-06,Toulouse,Monaco,A,13,24,5,10,9,11,7,6,0,1,0,0
2022-11-06,Lille,Rennes,D,19,3,7,2,9,14,6,2,4,1,0,1
2022-11-06,Marseille,Lyon,H,6,11,2,4,9,13,6,4,0,1,0,0
2022-11-06,Reims,Nantes,H,22,15,9,5,7,13,10,4,2,4,0,1
2022-11-11,Lyon,Nice,D,9,13,3,3,7,7,3,4,1,0,0,0
2022-11-12,Lens,Clermont,H,16,5,3,2,19,17,5,3,1,3,0,0
2022-11-12,Rennes,Toulouse,H,16,10,8,4,9,10,4,4,0,0,0,0
2022-11-13,Strasbourg,Lorient,D,20,6,4,2,9,9,4,2,4,1,0,0
2022-11-13,Monaco,Marseille,A,11,11,6,3,17,9,5,4,3,1,0,0
2022-11-13,Nantes,Ajaccio,D,15,13,5,4,16,17,9,6,3,3,0,0
2022-11-13,Montpellier,Reims,D,16,17,8,4,15,15,11,7,2,2,0,0
2022-11-13,Lille,Angers,H,9,8,4,2,18,12,2,6,3,1,1,0
2022-11-13,Brest,Troyes,H,15,8,5,2,13,12,5,5,3,2,0,1
2022-11-13,Paris SG,Auxerre,H,9,9,6,3,5,7,3,7,0,0,0,0
2022-12-28,Paris SG,Strasbourg,H,9,10,6,3,6,12,8,3,4,1,1,0
2022-12-28,Brest,Lyon,A,17,17,5,10,8,19,6,6,2,2,0,0
2022-12-28,Clermont,Lille,A,9,14,3,3,9,17,3,3,4,2,1,0
2022-12-28,Auxerre,Monaco,A,11,6,6,3,9,15,1,3,1,0,0,0
2022-12-28,Troyes,Nantes,D,6,19,2,5,9,13,4,4,0,2,0,0
2022-12-28,Ajaccio,Angers,H,11,14,3,4,13,13,3,5,1,0,0,0
2022-12-29,Lorient,Montpellier,A,12,14,4,6,15,15,5,2,3,4,0,0
2022-12-29,Reims,Rennes,H,10,11,4,5,8,8,4,6,2,2,0,0
2022-12-29,Marseille,Toulouse,H,13,10,7,6,14,8,1,6,1,2,0,0
2022-12-29,Nice,Lens,D,9,10,5,2,11,18,4,6,2,3,0,0
2023-01-01,Lens,Paris SG,H,10,16,4,6,16,12,3,7,2,3,0,0
2023-01-01,Lyon,Clermont,A,13,13,2,3,21,13,7,4,1,3,0,0
2023-01-01,Toulouse,Ajaccio,H,11,1,4,0,15,15,5,2,3,1,0,0
2023-01-01,Monaco,Brest,H,17,13,5,6,23,14,7,5,3,4,0,0
2023-01-01,Angers,Lorient,A,14,10,6,5,16,9,7,7,3,0,0,0
2023-01-01,Nantes,Auxerre,H,10,14,3,6,10,19,3,7,1,2,0,0
2023-01-02,Strasbourg,Troyes,A,17,9,7,5,10,12,3,1,1,2,0,0
2023-01-02,Lille,Reims,D,14,9,5,6,8,12,5,1,1,1,0,0
2023-01-02,Montpellier,Marseille,A,8,18,1,9,10,14,5,7,2,2,0,1
2023-01-02,Rennes,Nice,H,20,7,5,3,16,7,5,2,1,1,0,0
2023-01-11,Brest,Lille,D,5,11,0,4,15,12,0,8,0,1,0,0
2023-01-11,Paris SG,Angers,H,9,6,6,0,5,10,5,1,1,2,0,0
2023-01-11,Nice,Montpellier,H,16,4,10,2,16,17,3,4,1,1,0,0
2023-01-11,Lorient,Monaco,D,8,16,6,4,8,13,3,4,1,1,0,0
2023-01-11,Auxerre,Toulouse,A,19,9,4,7,22,13,7,4,3,1,0,0
2023-01-11,Clermont,Rennes,H,11,9,5,2,12,13,4,1,0,2,0,2
2023-01-11,Strasbourg,Lens,D,9,15,6,8,15,10,3,4,1,1,0,0
2023-01-11,Ajaccio,Reims,A,11,9,1,3,20,22,2,2,3,3,0,0
2023-01-11,Nantes,Lyon,D,13,10,5,6,12,15,6,1,2,3,0,0
2023-01-11,Troyes,Marseille,A,5,13,1,4,12,13,4,7,2,3,0,0
2023-01-14,Marseille,Lorient,H,16,11,8,3,14,12,6,3,1,0,0,0
2023-01-14,Lens,Auxerre,H,10,6,2,1,21,16,9,2,2,4,0,1
2023-01-14,Lyon,Strasbourg,A,28,8,7,6,10,16,14,2,1,3,0,0
2023-01-15,Monaco,Ajaccio,H,11,5,8,2,8,14,3,3,1,2,0,0
2023-01-15,Rennes,Paris SG,H,8,8,6,1,8,17,4,5,0,0,0,0
2023-01-15,Reims,Nice,D,13,6,2,4,5,5,5,3,1,1,0,0
2023-01-15,Toulouse,Brest,D,16,17,7,5,16,12,10,5,2,2,0,0
2023-01-15,Angers,Clermont,A,5,10,1,6,15,11,3,1,2,2,0,0
2023-01-15,Montpellier,Nantes,A,11,12,5,7,13,14,3,5,1,2,2,0
2023-01-15,Lille,Troyes,H,23,10,13,2,12,5,7,2,1,0,0,0
2023-01-27,Lorient,Rennes,H,4,19,4,6,4,6,2,10,1,1,0,0
2023-01-28,Troyes,Lens,D,6,21,1,5,12,7,3,11,2,2,0,0
2023-01-28,Marseille,Monaco,D,22,11,6,4,7,9,6,3,2,2,0,0
2023-01-29,Paris SG,Reims,D,12,17,5,4,5,10,3,3,2,1,1,0
2023-01-29,Ajaccio,Lyon,A,16,8,5,2,22,18,5,1,2,3,0,0
2023-01-29,Strasbourg,Toulouse,A,11,10,2,3,14,10,4,2,2,2,1,0
2023-01-29,Clermont,Nantes,D,9,4,0,0,9,23,9,1,2,1,0,0
2023-01-29,Brest,Angers,H,9,8,7,1,10,17,4,5,0,2,0,0
2023-01-29,Auxerre,Montpellier,A,16,4,5,3,13,18,5,3,1,3,0,0
2023-01-29,Nice,Lille,H,12,16,6,7,12,11,5,7,3,2,0,0
2023-02-01,Rennes,Strasbourg,H,6,3,3,0,12,13,4,0,0,1,0,0
2023-02-01,Montpellier,Paris SG,A,6,19,3,8,9,12,1,3,1,1,0,0
2023-02-01,Monaco,Auxerre,H,16,11,6,3,11,7,5,4,0,0,0,0
2023-02-01,Lyon,Brest,D,28,8,8,1,10,13,15,2,0,0,0,0
2023-02-01,Reims,Lorient,H,31,12,9,5,11,7,5,7,1,0,0,0
2023-02-01,Toulouse,Troyes,H,13,11,6,3,12,14,8,0,2,3,0,0
2023-02-01,Angers,Ajaccio,A,6,9,2,4,18,11,2,6,1,2,1,0
2023-02-01,Nantes,Marseille,A,12,13,2,4,14,16,5,7,4,3,0,0
2023-02-01,Lens,Nice,A,9,14,4,6,12,8,5,3,0,2,0,0
2023-02-01,Lille,Clermont,D,22,13,5,5,15,11,8,3,0,1,0,0
2023-02-04,Paris SG,Toulouse,H,22,14,5,5,9,14,6,2,2,2,0,0
2023-02-04,Troyes,Lyon,A,8,10,2,6,10,14,5,6,0,1,0,0
2023-02-04,Rennes,Lille,A,10,15,6,6,16,9,2,1,1,2,0,0
2023-02-05,Marseille,Nice,A,22,14,5,8,10,5,9,1,0,1,0,0
2023-02-05,Brest,Lens,D,16,20,3,7,15,9,11,5,4,2,0,0
2023-02-05,Lorient,Angers,D,13,13,2,5,16,16,8,6,2,4,0,0
2023-02-05,Auxerre,Reims,D,12,8,3,4,13,10,4,5,2,0,0,0
2023-02-05,Ajaccio,Nantes,A,8,7,2,3,16,16,2,2,2,1,1,0
2023-02-05,Clermont,Monaco,A,8,14,3,5,9,21,2,4,1,2,0,0
2023-02-05,Strasbourg,Montpellier,H,6,11,2,0,11,16,4,7,3,1,1,0
2023-02-10,Nice,Ajaccio,H,11,6,3,3,9,7,5,5,1,0,0,0
2023-02-11,Monaco,Paris SG,H,19,7,9,2,9,11,3,2,0,1,0,0
2023-02-11,Clermont,Marseille,A,9,17,4,5,15,16,3,4,4,3,0,0
2023-02-12,Lyon,Lens,H,11,14,5,4,15,11,2,5,1,1,0,0
2023-02-12,Nantes,Lorient,H,13,9,6,5,12,11,7,3,0,0,0,0
2023-02-12,Lille,Strasbourg,H,14,5,10,0,13,13,5,4,1,2,0,0
2023-02-12,Montpellier,Brest,H,16,10,7,2,15,20,4,3,1,2,0,0
2023-02-12,Angers,Auxerre,D,10,15,5,4,10,9,6,4,2,0,0,0
2023-02-12,Reims,Troyes,H,20,7,10,2,13,14,5,2,1,2,0,0
2023-02-12,Toulouse,Rennes,H,13,13,7,4,12,17,2,7,1,1,0,0
2023-02-17,Auxerre,Lyon,H,8,6,3,4,17,12,6,4,4,2,0,0
2023-02-18,Nice,Reims,D,16,10,1,2,9,13,9,0,1,1,0,0
2023-02-18,Strasbourg,Angers,H,18,10,5,3,14,16,4,5,3,3,0,0
2023-02-19,Toulouse,Marseille,A,15,15,6,7,8,10,3,10,0,2,0,0
2023-02-19,Lens,Nantes,H,19,6,6,3,9,15,2,5,0,0,0,0
2023-02-19,Brest,Monaco,A,13,10,3,3,7,10,5,5,1,2,0,0
2023-02-19,Rennes,Clermont,H,18,7,6,3,9,10,2,7,0,2,0,0
2023-02-19,Lorient,Ajaccio,H,10,12,6,3,11,14,2,2,0,2,0,0
2023-02-19,Paris SG,Lille,H,12,16,10,7,9,19,3,6,2,4,0,0
2023-02-19,Troyes,Montpellier,A,4,19,2,7,12,9,2,10,2,1,1,1
2023-02-24,Lille,Brest,H,18,3,4,0,8,11,11,2,2,2,0,1
2023-02-25,Angers,Lyon,A,11,7,2,5,16,6,2,2,0,0,0,0
2023-02-25,Montpellier,Lens,D,8,19,3,6,12,13,4,6,0,3,0,0
2023-02-26,Marseille,Paris SG,A,19,12,6,7,20,14,7,4,0,0,0,0
2023-02-26,Reims,Toulouse,H,18,13,6,6,12,14,4,2,0,0,0,0
2023-02-26,Monaco,Nice,A,15,12,4,7,8,12,5,3,0,1,0,0
2023-02-26,Clermont,Strasbourg,D,11,12,4,6,17,25,7,2,1,4,0,0
2023-02-26,Ajaccio,Troyes,H,14,11,6,5,8,15,6,3,2,2,0,1
2023-02-26,Nantes,Rennes,A,20,11,7,3,8,12,12,4,2,2,0,0
2023-02-26,Lorient,Auxerre,A,18,9,4,1,12,21,10,0,2,3,0,0
2023-03-03,Nice,Auxerre,D,17,3,5,1,10,12,8,0,0,1,0,0
2023-03-04,Lens,Lille,D,10,11,1,6,18,14,10,3,2,4,0,0
2023-03-04,Paris SG,Nantes,H,17,8,11,5,7,8,4,6,0,2,0,0
2023-03-05,Rennes,Marseille,A,13,11,2,4,10,10,4,3,1,1,0,0
2023-03-05,Troyes,Monaco,D,13,17,6,4,8,8,3,4,0,1,0,0
2023-03-05,Montpellier,Angers,H,15,10,8,4,10,18,6,5,1,4,0,1
