Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-04-16,Cagliari,Sassuolo,H,16,8,8,2,15,11,3,3,2,2,0,0
2022-04-16,Sampdoria,Salernitana,A,5,7,1,2,18,23,5,2,1,7,0,0
2022-04-16,Udinese,Empoli,H,13,15,5,4,18,13,4,7,1,4,0,0
2022-04-16,Fiorentina,Venezia,H,22,3,6,1,15,17,5,0,4,4,0,0
2022-04-16,Juventus,Bologna,D,23,9,4,2,11,11,4,5,1,5,0,2
2022-04-16,Lazio,Torino,D,10,12,4,4,10,12,9,7,1,2,0,0
2022-04-18,Napoli,Roma,D,9,8,4,6,21,12,5,5,4,2,0,0
2022-04-18,Atalanta,Verona,A,17,21,4,6,13,13,10,1,3,3,0,0
2022-04-20,Udinese,Salernitana,A,11,9,3,2,20,13,9,3,3,5,0,0
2022-04-23,Inter,Roma,H,11,9,8,2,11,13,4,3,2,2,0,0
2022-04-23,Verona,Sampdoria,D,12,4,1,3,15,15,4,5,1,3,0,0
2022-04-23,Torino,Spezia,H,14,7,6,2,9,13,5,6,1,2,0,0
2022-04-23,Venezia,Atalanta,A,8,19,2,5,12,13,0,7,0,3,0,0
2022-04-24,Salernitana,Fiorentina,H,10,8,4,3,15,12,6,4,1,1,0,0
2022-04-24,Bologna,Udinese,D,10,17,3,5,9,22,2,4,2,2,0,0
2022-04-24,Empoli,Napoli,H,17,16,7,2,14,9,10,7,4,1,0,0
2022-04-24,Genoa,Cagliari,H,13,11,2,1,21,18,2,3,3,2,0,0
2022-04-24,Lazio,Milan,A,7,25,2,8,13,15,2,8,3,4,0,0
2022-04-25,Sassuolo,Juventus,A,22,10,7,5,15,8,6,4,2,2,0,0
2022-04-27,Fiorentina,Udinese,A,18,17,7,8,12,22,14,2,3,4,0,0
2022-04-27,Atalanta,Torino,D,16,5,5,4,12,11,8,0,2,2,0,0
2022-04-27,Bologna,Inter,H,5,26,3,7,11,9,0,7,1,3,0,0
2022-04-30,Spezia,Lazio,A,9,22,3,9,15,10,4,5,3,1,0,0
2022-04-30,Sampdoria,Genoa,H,10,14,2,4,13,23,1,2,3,1,0,0
2022-04-30,Cagliari,Verona,A,14,13,5,4,16,17,2,2,2,4,0,0
2022-04-30,Napoli,Sassuolo,H,18,13,8,4,10,9,4,3,0,3,0,0
2022-05-01,Juventus,Venezia,H,17,9,4,3,17,12,8,4,3,3,0,0
2022-05-01,Empoli,Torino,A,11,13,4,3,14,11,5,4,5,2,2,0
2022-05-01,Milan,Fiorentina,H,13,8,2,2,17,17,2,2,1,3,0,0
2022-05-01,Udinese,Inter,A,7,12,3,5,12,10,5,11,2,1,0,0
2022-05-01,Roma,Bologna,D,17,10,5,4,10,9,10,5,0,1,0,0
2022-05-02,Atalanta,Salernitana,D,20,11,5,9,13,9,11,4,3,2,0,0
2022-05-05,Salernitana,Venezia,H,19,10,4,4,12,17,6,4,2,7,0,1
2022-05-06,Inter,Empoli,H,37,4,10,2,10,9,15,2,1,0,0,0
2022-05-06,Genoa,Juventus,H,18,12,6,4,13,15,9,2,2,3,0,0
2022-05-07,Lazio,Sampdoria,H,16,9,10,2,9,9,6,0,1,1,0,0
2022-05-07,Torino,Napoli,A,10,11,3,6,18,11,6,4,2,3,0,0
2022-05-07,Sassuolo,Udinese,D,15,13,6,6,10,18,6,9,2,2,0,0
2022-05-08,Spezia,Atalanta,A,5,17,1,6,10,12,0,3,2,3,0,0
2022-05-08,Venezia,Bologna,H,18,23,9,10,10,13,4,8,2,4,0,0
2022-05-08,Salernitana,Cagliari,D,13,9,2,3,12,17,7,6,5,2,1,1
2022-05-08,Verona,Milan,A,10,18,3,8,15,7,5,8,2,1,0,0
2022-05-09,Fiorentina,Roma,H,12,6,7,1,16,11,5,3,3,1,0,0
2022-05-14,Empoli,Salernitana,D,16,28,6,9,18,8,3,11,2,2,0,0
2022-05-14,Udinese,Spezia,A,17,10,6,6,19,10,4,2,3,2,0,0
2022-05-14,Verona,Torino,A,10,11,5,5,17,18,4,4,4,2,0,0
2022-05-14,Roma,Venezia,D,46,4,16,2,11,14,20,2,2,5,0,1
2022-05-15,Napoli,Genoa,H,17,11,9,3,13,15,9,2,1,1,0,0
2022-05-15,Cagliari,Inter,A,10,17,2,7,12,15,2,5,0,2,0,0
2022-05-15,Bologna,Sassuolo,A,8,16,2,7,9,10,4,9,0,1,0,0
2022-05-15,Milan,Atalanta,H,12,12,6,2,8,14,4,6,3,2,0,0
2022-05-16,Sampdoria,Fiorentina,H,12,12,5,1,18,9,4,5,2,3,1,0
2022-05-16,Juventus,Lazio,D,4,18,2,7,16,13,0,9,3,3,0,0
2022-05-20,Torino,Roma,A,13,14,2,6,10,10,5,6,2,2,0,0
2022-05-21,Fiorentina,Juventus,H,13,1,4,0,13,14,6,2,3,3,0,0
2022-05-21,Genoa,Bologna,A,18,11,5,4,17,10,9,9,3,1,0,0
2022-05-21,Atalanta,Empoli,A,40,7,10,3,6,7,15,2,1,1,0,0
2022-05-21,Lazio,Verona,D,19,10,7,7,9,19,6,4,2,6,0,0
2022-05-22,Salernitana,Udinese,A,25,19,10,11,11,12,7,1,1,1,0,0
2022-05-22,Spezia,Napoli,A,16,10,4,4,10,9,4,2,1,2,0,0
2022-05-22,Venezia,Cagliari,D,7,31,1,7,6,19,6,11,0,3,0,0
2022-05-22,Sassuolo,Milan,A,15,18,3,12,8,13,3,7,2,1,0,0
2022-05-22,Inter,Sampdoria,H,27,9,12,3,6,12,8,2,1,2,0,0
2022-08-13,Sampdoria,Atalanta,A,11,9,1,3,13,21,3,2,4,6,0,0
2022-08-13,Milan,Udinese,H,14,9,5,4,16,13,5,1,1,4,0,0
2022-08-13,Monza,Torino,A,15,13,4,6,6,17,2,7,1,2,0,0
2022-08-13,Lecce,Inter,A,10,19,4,9,21,19,6,8,4,2,0,0
2022-08-14,Spezia,Empoli,H,9,18,2,5,15,8,6,4,2,1,0,0
2022-08-14,Fiorentina,Cremonese,H,27,13,11,4,10,19,11,4,0,3,0,1
2022-08-14,Lazio,Bologna,H,9,11,6,3,11,18,3,2,2,6,1,1
2022-08-14,Salernitana,Roma,A,13,20,2,5,18,9,4,2,3,2,0,0
2022-08-15,Verona,Napoli,A,6,25,3,8,15,6,4,8,2,2,0,0
2022-08-15,Juventus,Sassuolo,H,14,19,4,7,7,5,3,2,1,3,0,0
2022-08-20,Torino,Lazio,D,10,7,1,2,11,12,6,4,0,5,0,0
2022-08-20,Udinese,Salernitana,D,15,17,2,6,9,12,6,6,2,4,1,0
2022-08-20,Inter,Spezia,H,19,2,8,0,11,7,10,4,0,0,0,0
2022-08-20,Sassuolo,Lecce,H,12,7,3,1,14,12,5,4,5,1,0,0
2022-08-21,Empoli,Fiorentina,D,4,19,2,2,13,11,1,9,1,3,1,0
2022-08-21,Napoli,Monza,H,22,4,5,1,11,13,10,4,2,1,0,0
2022-08-21,Atalanta,Milan,D,11,18,2,7,15,6,4,6,4,3,0,0
2022-08-21,Bologna,Verona,D,17,19,5,3,10,14,9,8,3,3,1,0
2022-08-22,Roma,Cremonese,H,27,14,12,3,7,14,5,6,0,3,0,0
2022-08-22,Sampdoria,Juventus,D,10,10,1,4,8,14,3,4,3,2,0,0
2022-08-26,Monza,Udinese,A,10,15,5,4,16,10,3,5,3,2,0,0
2022-08-26,Lazio,Inter,H,11,19,7,7,5,12,2,4,2,1,0,0
2022-08-27,Cremonese,Torino,A,16,14,6,5,9,21,3,3,0,3,0,0
2022-08-27,Juventus,Roma,D,14,8,3,4,16,7,4,5,2,2,0,0
2022-08-27,Milan,Bologna,H,19,8,7,0,13,9,5,1,2,1,0,0
2022-08-27,Spezia,Sassuolo,D,7,21,2,8,17,10,2,6,2,1,1,0
2022-08-28,Lecce,Empoli,D,15,9,5,3,10,5,3,5,1,2,0,0
2022-08-28,Verona,Atalanta,A,14,15,2,7,15,7,7,6,3,3,0,0
2022-08-28,Fiorentina,Napoli,D,10,13,5,2,12,14,2,3,2,3,0,0
2022-08-28,Salernitana,Sampdoria,H,9,17,6,6,19,14,6,3,2,2,0,0
2022-08-30,Inter,Cremonese,H,18,11,7,4,6,14,6,6,0,3,0,0
2022-08-30,Sassuolo,Milan,D,8,10,3,2,14,13,3,8,5,2,0,0
2022-08-30,Roma,Monza,H,14,13,7,1,10,7,5,4,0,3,0,0
2022-08-31,Empoli,Verona,D,16,9,4,3,5,21,7,10,0,4,0,0
2022-08-31,Sampdoria,Lazio,D,10,13,3,6,10,7,5,7,0,2,0,0
2022-08-31,Udinese,Fiorentina,H,8,12,3,2,13,9,3,7,1,2,0,0
2022-08-31,Juventus,Spezia,H,15,9,3,0,1,4,7,3,0,2,0,0
2022-08-31,Napoli,Lecce,D,19,9,7,4,1,3,6,4,1,4,0,0
2022-09-01,Atalanta,Torino,H,12,8,5,2,14,13,7,2,1,3,0,0
2022-09-01,Bologna,Salernitana,D,11,20,4,4,10,11,1,8,2,2,0,0
2022-09-03,Lazio,Napoli,A,8,19,2,7,12,14,6,8,4,0,0,0
2022-09-03,Milan,Inter,H,21,16,5,5,10,12,2,5,5,2,0,0
2022-09-03,Fiorentina,Juventus,D,17,4,5,1,13,12,10,2,1,3,0,0
2022-09-04,Cremonese,Sassuolo,D,10,17,0,7,16,6,2,3,1,1,0,0
2022-09-04,Spezia,Bologna,D,15,13,5,6,12,5,7,2,4,1,0,0
2022-09-04,Verona,Sampdoria,H,17,11,9,3,16,11,7,2,2,2,0,0
2022-09-04,Udinese,Roma,H,11,12,5,2,16,13,3,7,3,2,0,0
2022-09-05,Monza,Atalanta,A,11,13,3,6,9,10,4,9,1,1,0,0
2022-09-05,Salernitana,Empoli,D,15,11,4,5,7,9,6,7,3,2,0,0
2022-09-05,Torino,Lecce,H,13,10,4,2,16,8,4,4,2,1,0,0
2022-09-10,Inter,Torino,H,16,9,3,7,8,17,6,5,1,2,0,0
2022-09-10,Sampdoria,Milan,A,10,15,4,4,12,10,2,4,5,2,0,1
2022-09-10,Napoli,Spezia,H,28,10,6,1,6,14,10,5,1,2,0,0
2022-09-11,Atalanta,Cremonese,D,14,7,6,4,9,17,3,3,2,5,0,0
2022-09-11,Bologna,Fiorentina,H,12,13,4,2,8,13,6,8,1,4,0,1
2022-09-11,Lecce,Monza,D,7,2,3,1,18,22,8,5,3,3,0,0
2022-09-11,Sassuolo,Udinese,A,5,17,2,4,7,15,5,6,1,3,1,0
2022-09-11,Lazio,Verona,H,15,7,6,1,5,23,3,5,2,5,0,0
2022-09-11,Juventus,Salernitana,D,22,11,7,5,13,15,8,2,5,4,2,1
2022-09-12,Empoli,Roma,A,20,13,3,7,13,12,7,7,3,1,1,0
2022-09-16,Salernitana,Lecce,A,8,13,4,4,9,11,4,5,1,3,0,0
2022-09-17,Bologna,Empoli,A,16,12,3,5,11,16,5,8,2,3,0,0
2022-09-17,Spezia,Sampdoria,H,6,11,3,8,17,14,3,6,4,5,0,0
2022-09-17,Torino,Sassuolo,A,12,10,3,5,13,7,4,3,4,1,0,0
2022-09-18,Milan,Napoli,A,22,9,5,4,18,11,9,4,4,3,0,0
2022-09-18,Roma,Atalanta,A,21,4,5,1,9,19,5,1,0,7,0,0
2022-09-18,Udinese,Inter,H,20,14,6,3,11,13,7,4,3,4,0,0
2022-09-18,Fiorentina,Verona,H,15,8,9,1,18,17,7,3,4,4,0,0
2022-09-18,Cremonese,Lazio,A,18,14,3,6,12,9,8,5,1,1,0,0
2022-09-18,Monza,Juventus,H,17,10,4,2,16,17,5,3,2,1,0,1
2022-10-01,Napoli,Torino,H,15,16,7,3,4,17,4,4,0,2,0,0
2022-10-01,Inter,Roma,A,15,10,2,3,15,14,5,1,4,3,0,0
2022-10-01,Empoli,Milan,A,16,19,4,6,15,10,3,7,4,2,0,0
2022-10-02,Juventus,Bologna,H,17,9,6,1,11,15,2,4,0,1,0,0
2022-10-02,Atalanta,Fiorentina,H,10,16,5,5,12,10,1,5,2,2,0,0
2022-10-02,Lecce,Cremonese,D,6,13,1,4,11,15,1,8,3,1,0,0
2022-10-02,Sampdoria,Monza,A,3,13,1,6,16,24,2,4,2,2,0,0
2022-10-02,Lazio,Spezia,H,13,14,6,2,3,14,3,6,0,2,0,0
2022-10-02,Sassuolo,Salernitana,H,17,6,11,1,10,8,1,2,1,1,0,0
2022-10-03,Verona,Udinese,A,7,21,2,8,15,11,4,9,3,3,0,0
2022-10-08,Sassuolo,Inter,A,15,16,3,4,14,17,6,5,3,2,0,0
2022-10-08,Milan,Juventus,H,21,10,3,3,7,7,9,3,2,3,0,0
2022-10-08,Bologna,Sampdoria,D,10,9,3,3,17,21,2,5,2,3,0,0
2022-10-09,Roma,Lecce,H,20,6,6,3,12,11,13,4,2,2,0,1
2022-10-09,Cremonese,Napoli,A,12,21,1,10,18,6,5,2,2,0,0,0
2022-10-09,Udinese,Atalanta,D,10,9,2,5,11,12,5,3,2,3,0,0
2022-10-09,Monza,Spezia,H,7,9,4,1,10,20,3,6,3,2,0,0
2022-10-09,Torino,Empoli,D,20,6,7,2,15,9,6,1,2,4,0,0
2022-10-09,Salernitana,Verona,H,14,12,4,2,9,15,1,6,3,3,1,1
2022-10-10,Fiorentina,Lazio,A,24,10,3,6,17,9,9,2,4,1,0,0
2022-10-15,Empoli,Monza,H,11,16,5,4,17,14,2,9,5,3,0,1
2022-10-15,Torino,Juventus,A,15,14,2,8,11,8,3,6,2,0,0,0
2022-10-15,Atalanta,Sassuolo,H,16,11,4,3,10,8,3,3,1,4,0,0
2022-10-16,Napoli,Bologna,H,30,16,11,3,6,10,6,4,0,4,0,0
2022-10-16,Verona,Milan,A,19,16,5,6,7,9,9,3,3,2,0,0
2022-10-16,Lazio,Udinese,D,8,12,3,2,8,11,7,3,1,4,0,0
2022-10-16,Spezia,Cremonese,D,15,24,6,4,12,11,6,8,2,0,0,0
2022-10-16,Inter,Salernitana,H,16,8,6,3,12,14,6,4,0,1,0,0
2022-10-17,Lecce,Fiorentina,D,6,10,2,5,15,16,2,8,5,5,1,0
2022-10-17,Sampdoria,Roma,A,8,7,1,4,20,20,4,3,5,3,0,0
2022-10-21,Juventus,Empoli,H,21,12,7,4,13,11,6,4,2,2,0,0
2022-10-22,Salernitana,Spezia,H,17,14,4,2,9,8,4,7,2,4,0,0
2022-10-22,Fiorentina,Inter,A,10,8,4,7,15,14,1,2,4,3,0,0
2022-10-22,Milan,Monza,H,12,16,7,6,18,9,2,2,1,1,0,0
2022-10-23,Udinese,Torino,A,16,15,4,4,12,15,7,4,3,4,0,0
2022-10-23,Bologna,Lecce,H,12,9,3,3,11,14,9,4,5,2,0,0
2022-10-23,Atalanta,Lazio,A,7,12,0,5,15,9,5,8,4,2,1,0
2022-10-23,Roma,Napoli,A,6,12,0,5,14,12,3,4,3,4,0,0
2022-10-24,Cremonese,Sampdoria,A,21,8,4,4,16,15,5,1,3,4,0,0
2022-10-24,Sassuolo,Verona,H,14,13,3,5,7,19,4,5,1,3,0,0
2022-10-29,Lecce,Juventus,A,5,13,0,5,16,13,7,7,3,5,0,0
2022-10-29,Napoli,Sassuolo,H,18,10,6,6,5,6,11,5,0,3,0,1
2022-10-29,Inter,Sampdoria,H,17,9,8,2,5,13,3,3,1,6,0,0
2022-10-30,Cremonese,Udinese,D,13,13,2,3,8,9,7,4,1,0,0,0
2022-10-30,Spezia,Fiorentina,A,10,27,6,5,19,14,5,5,5,3,1,0
2022-10-30,Lazio,Salernitana,A,13,10,4,6,10,7,4,5,3,3,0,0
2022-10-30,Torino,Milan,H,7,12,4,1,11,16,6,1,5,2,0,0
2022-10-30,Empoli,Atalanta,A,13,20,3,6,10,13,7,2,2,1,0,0
2022-10-31,Verona,Roma,A,7,14,3,6,9,9,2,4,3,1,1,0
2022-10-31,Monza,Bologna,A,9,10,3,5,13,18,4,5,4,2,0,0
2022-11-04,Udinese,Lecce,D,16,9,5,1,12,18,3,2,2,3,0,0
2022-11-05,Milan,Spezia,H,23,13,11,5,12,13,3,6,6,4,1,0
2022-11-05,Salernitana,Cremonese,D,11,11,2,5,14,10,2,2,2,2,0,0
2022-11-05,Empoli,Sassuolo,H,17,10,1,3,11,11,3,6,2,0,0,0
2022-11-05,Atalanta,Napoli,A,17,7,4,5,10,9,5,2,5,1,0,0
2022-11-06,Bologna,Torino,H,9,7,5,2,14,17,3,1,3,3,0,0
2022-11-06,Monza,Verona,H,14,7,3,2,10,10,5,2,3,1,0,1
2022-11-06,Sampdoria,Fiorentina,A,14,5,2,4,10,18,4,4,1,0,0,0
2022-11-06,Roma,Lazio,A,8,5,2,3,18,14,4,2,2,3,0,0
2022-11-06,Juventus,Inter,H,8,14,3,4,16,13,2,8,2,2,0,0
2022-11-08,Napoli,Empoli,H,18,6,4,1,12,16,5,0,1,6,0,1
2022-11-08,Spezia,Udinese,D,21,10,6,2,12,12,9,0,3,3,0,0
2022-11-08,Cremonese,Milan,D,6,16,1,5,16,10,2,4,4,3,0,0
2022-11-09,Torino,Sampdoria,H,8,11,5,1,14,21,4,3,1,3,0,0
2022-11-09,Fiorentina,Salernitana,H,18,4,7,1,10,11,4,3,0,1,0,0
2022-11-09,Sassuolo,Roma,D,14,10,6,4,11,11,3,2,5,3,0,0
2022-11-09,Lecce,Atalanta,H,15,12,3,4,11,12,4,3,1,2,0,0
2022-11-09,Inter,Bologna,H,13,10,7,4,10,11,4,4,1,5,0,0
2022-11-10,Verona,Juventus,A,15,11,2,3,14,13,5,4,3,2,0,1
2022-11-10,Lazio,Monza,H,12,8,4,0,15,14,4,3,2,1,0,0
2022-11-11,Empoli,Cremonese,H,13,19,6,5,9,14,4,9,1,2,0,0
2022-11-12,Napoli,Udinese,H,15,10,5,4,12,13,5,3,2,3,0,0
2022-11-12,Sampdoria,Lecce,A,11,11,2,3,14,19,9,0,2,3,0,0
2022-11-12,Bologna,Sassuolo,H,8,9,4,3,12,6,4,6,1,0,0,0
2022-11-13,Juventus,Lazio,H,13,10,9,3,10,8,2,6,2,1,0,0
2022-11-13,Milan,Fiorentina,H,12,11,3,5,13,11,5,7,1,4,0,0
2022-11-13,Roma,Torino,D,13,10,4,2,13,10,7,0,3,2,0,0
2022-11-13,Monza,Salernitana,H,19,5,7,0,9,11,6,1,0,2,0,1
2022-11-13,Verona,Spezia,A,18,16,5,9,13,21,2,10,2,4,0,0
2022-11-13,Atalanta,Inter,A,19,14,7,3,10,11,5,4,0,3,0,0
2023-01-04,Spezia,Atalanta,D,7,19,3,3,11,11,3,8,3,3,0,0
2023-01-04,Salernitana,Milan,A,8,16,1,10,21,13,6,2,4,1,0,0
2023-01-04,Udinese,Empoli,D,21,6,3,1,15,14,8,1,2,3,0,1
2023-01-04,Inter,Napoli,H,6,9,1,2,12,7,5,4,3,2,0,0
2023-01-04,Fiorentina,Monza,D,22,10,6,3,11,13,9,1,1,3,0,0
2023-01-04,Sassuolo,Sampdoria,A,16,9,4,4,16,19,9,1,2,3,0,0
2023-01-04,Roma,Bologna,H,14,10,4,2,10,10,3,3,2,3,0,0
2023-01-04,Lecce,Lazio,H,11,8,4,2,16,13,4,3,3,2,0,0
2023-01-04,Torino,Verona,D,9,10,3,2,7,17,6,3,1,1,0,0
2023-01-04,Cremonese,Juventus,A,13,19,3,8,12,12,3,8,5,3,0,0
2023-01-07,Fiorentina,Sassuolo,H,14,17,5,4,14,9,6,3,4,3,0,0
2023-01-07,Monza,Inter,D,13,11,4,3,14,20,3,5,0,3,0,0
2023-01-07,Juventus,Udinese,H,14,11,4,3,16,13,6,4,1,2,0,0
2023-01-08,Salernitana,Torino,D,11,23,4,8,10,15,6,7,2,3,0,0
2023-01-08,Lazio,Empoli,D,18,5,4,2,17,10,10,3,4,1,0,0
2023-01-08,Spezia,Lecce,D,10,15,2,4,14,15,5,7,0,1,0,0
2023-01-08,Sampdoria,Napoli,A,9,24,2,8,15,12,2,5,3,2,1,0
2023-01-08,Milan,Roma,D,12,12,5,3,19,13,3,4,4,7,0,0
2023-01-09,Verona,Cremonese,H,9,15,4,5,16,11,3,5,3,4,0,0
2023-01-09,Bologna,Atalanta,A,12,7,3,3,16,15,4,0,3,2,0,0
2023-01-13,Napoli,Juventus,H,14,11,10,2,10,9,2,5,0,1,0,0
2023-01-14,Inter,Verona,H,11,6,3,1,11,13,3,4,0,3,0,0
2023-01-14,Lecce,Milan,D,17,12,3,5,11,12,8,4,1,2,0,0
2023-01-14,Cremonese,Monza,A,11,8,7,3,12,12,4,2,2,4,0,0
2023-01-15,Udinese,Bologna,A,20,15,4,2,10,17,6,4,1,3,0,0
2023-01-15,Atalanta,Salernitana,H,19,7,13,2,10,12,5,2,1,0,0,0
2023-01-15,Roma,Fiorentina,H,10,7,4,3,15,12,5,9,3,4,0,1
2023-01-15,Sassuolo,Lazio,A,12,12,2,3,17,10,7,3,5,3,0,0
2023-01-15,Torino,Spezia,A,11,13,4,5,13,12,7,2,3,3,0,0
2023-01-16,Empoli,Sampdoria,H,16,16,5,7,15,16,3,3,5,6,0,0
2023-01-21,Verona,Lecce,H,11,9,4,3,15,12,5,4,3,0,0,0
2023-01-21,Salernitana,Napoli,A,5,9,2,4,14,15,3,4,2,2,0,0
2023-01-21,Fiorentina,Torino,A,19,9,5,3,9,23,5,3,2,2,0,0
2023-01-22,Sampdoria,Udinese,A,9,14,1,5,15,17,6,6,3,1,0,0
2023-01-22,Monza,Sassuolo,D,14,13,3,1,17,18,10,4,2,2,0,0
2023-01-22,Spezia,Roma,A,8,13,0,3,17,11,4,0,3,1,0,0
2023-01-22,Juventus,Atalanta,D,15,14,8,4,9,6,6,4,1,2,0,0
2023-01-23,Bologna,Cremonese,D,21,9,8,2,11,13,4,1,2,5,0,0
2023-01-23,Inter,Empoli,A,16,13,1,8,13,16,2,3,4,3,1,0
2023-01-24,Lazio,Milan,H,10,10,5,3,14,11,3,4,1,2,0,0
2023-01-27,Lecce,Salernitana,A,15,10,5,6,14,11,4,4,2,4,0,0
2023-01-27,Bologna,Spezia,H,18,6,6,4,8,16,5,5,2,2,0,0
2023-01-28,Empoli,Torino,D,11,16,4,4,12,9,5,5,2,0,0,0
2023-01-28,Cremonese,Inter,A,12,30,4,10,7,12,2,14,0,2,0,0
2023-01-28,Atalanta,Sampdoria,H,21,15,5,5,17,11,7,4,0,2,0,0
2023-01-29,Milan,Sassuolo,A,10,9,5,7,13,8,2,3,7,4,0,0
2023-01-29,Juventus,Monza,A,22,3,8,3,12,10,12,1,0,2,0,0
2023-01-29,Napoli,Roma,H,11,11,6,3,8,14,3,8,1,2,0,0
2023-01-29,Lazio,Fiorentina,D,13,17,1,6,12,17,3,4,2,3,0,0
2023-01-30,Udinese,Verona,D,26,10,8,2,9,11,14,6,1,3,0,0
2023-02-04,Sassuolo,Atalanta,H,18,7,8,2,12,13,2,7,5,1,0,2
2023-02-04,Cremonese,Lecce,A,12,9,3,4,12,15,4,8,1,2,0,0
2023-02-04,Roma,Empoli,H,12,11,6,2,10,18,7,7,2,1,0,0
2023-02-05,Fiorentina,Bologna,A,18,11,6,7,10,25,5,3,2,4,0,0
2023-02-05,Inter,Milan,H,15,4,4,0,13,14,8,0,2,5,0,0
2023-02-05,Spezia,Napoli,A,9,12,3,5,19,18,3,6,3,2,0,0
2023-02-05,Torino,Udinese,H,11,11,3,3,13,8,6,5,1,1,0,0
2023-02-06,Verona,Lazio,D,15,9,4,2,16,12,6,5,4,1,0,0
2023-02-06,Monza,Sampdoria,D,17,11,5,6,12,12,9,3,2,4,0,0
2023-02-07,Salernitana,Juventus,A,10,17,1,5,9,12,6,3,1,1,0,0
2023-02-10,Milan,Torino,H,9,12,4,2,10,20,3,8,1,4,0,0
2023-02-11,Lazio,Atalanta,A,13,23,5,10,12,14,5,7,1,2,0,0
2023-02-11,Lecce,Roma,D,8,12,3,5,24,8,3,7,4,1,0,0
2023-02-11,Empoli,Spezia,D,25,9,8,3,10,13,7,3,1,5,1,1
2023-02-12,Udinese,Sassuolo,D,17,6,8,1,12,8,10,7,2,2,0,0
2023-02-12,Bologna,Monza,A,12,5,3,4,15,18,3,2,1,4,0,0
2023-02-12,Juventus,Fiorentina,H,7,11,3,2,11,17,5,6,5,2,0,0
2023-02-12,Napoli,Cremonese,H,15,6,10,1,7,7,9,7,0,2,0,0
2023-02-13,Verona,Salernitana,H,14,8,4,3,14,21,5,1,2,3,0,0
2023-02-13,Sampdoria,Inter,D,7,25,2,5,13,11,3,7,3,1,0,0
2023-02-17,Sassuolo,Napoli,A,11,15,2,4,12,10,1,3,2,2,0,0
2023-02-18,Inter,Udinese,H,19,9,7,1,15,14,3,8,2,2,0,0
2023-02-18,Sampdoria,Bologna,A,9,12,4,5,13,13,1,8,3,1,0,0
2023-02-18,Monza,Milan,A,11,14,5,8,10,18,10,3,4,2,0,0
2023-02-19,Salernitana,Lazio,A,9,21,2,7,10,7,2,9,5,1,1,0
2023-02-19,Spezia,Juventus,A,18,15,7,3,8,9,7,4,2,2,0,0
2023-02-19,Roma,Verona,H,9,7,5,1,15,19,5,1,1,2,0,0
2023-02-19,Atalanta,Lecce,A,20,4,10,2,10,12,6,1,3,3,0,0
2023-02-19,Fiorentina,Empoli,D,27,5,4,3,8,15,13,1,1,5,0,0
2023-02-20,Torino,Cremonese,D,16,11,6,2,9,12,5,1,3,1,0,0
2023-02-25,Empoli,Napoli,A,9,19,2,6,10,9,4,13,2,1,0,1
2023-02-25,Lecce,Sassuolo,A,16,7,0,3,17,7,4,7,2,2,0,0
2023-02-26,Milan,Atalanta,H,13,3,3,0,11,11,4,3,3,2,0,0
2023-02-26,Udinese,Spezia,D,15,9,6,2,11,16,5,2,2,2,0,0
2023-02-26,Salernitana,Monza,H,12,14,5,3,12,16,1,3,2,4,0,1
2023-02-26,Bologna,Inter,H,14,13,5,4,7,14,1,6,1,2,0,0
2023-02-27,Verona,Fiorentina,A,12,16,3,7,15,11,4,2,3,3,0,0
2023-02-27,Lazio,Sampdoria,H,15,8,4,2,10,13,8,3,2,2,0,0
2023-02-28,Cremonese,Roma,H,6,10,2,3,17,11,3,3,3,2,0,0
2023-02-28,Juventus,Torino,H,13,8,6,3,5,13,3,7,0,2,0,0
2023-03-03,Napoli,Lazio,A,14,5,2,2,13,8,8,3,2,2,0,0
2023-03-04,Atalanta,Udinese,D,17,5,5,1,12,12,12,3,2,3,0,0
2023-03-04,Monza,Empoli,H,10,18,3,3,10,12,1,8,2,3,0,0
2023-03-04,Fiorentina,Milan,H,16,8,8,6,12,17,11,5,3,3,0,0
2023-03-05,Roma,Juventus,H,6,14,2,5,11,10,2,6,3,2,0,1
2023-03-05,Spezia,Verona,D,20,11,4,3,6,7,9,5,2,1,1,0
2023-03-05,Inter,Lecce,H,14,11,4,1,10,11,6,4,0,0,0,0
2023-03-05,Sampdoria,Salernitana,D,9,10,3,4,18,13,2,6,3,4,0,0
2023-03-06,Sassuolo,Cremonese,H,13,13,7,6,11,9,4,3,1,4,0,0
2023-03-06,Torino,Bologna,H,12,11,5,1,9,10,3,3,2,2,0,0
2023-03-10,Spezia,Inter,H,4,28,2,7,11,9,1,13,3,0,0,0
2023-03-11,Empoli,Udinese,A,17,14,3,4,12,13,11,5,2,4,0,0
2023-03-11,Napoli,Atalanta,H,18,6,6,3,12,11,10,4,1,2,0,0
2023-03-11,Bologna,Lazio,D,16,5,2,2,11,8,5,2,2,3,0,0
2023-03-12,Juventus,Sampdoria,H,24,9,8,3,10,10,11,3,1,1,0,0
2023-03-12,Roma,Sassuolo,A,17,19,7,10,11,18,7,2,4,2,1,0
2023-03-12,Verona,Monza,D,8,9,3,3,17,12,7,2,2,0,0,0
2023-03-12,Cremonese,Fiorentina,A,16,10,5,3,10,17,1,6,1,2,0,0
